view,adapter_dataset,execution_split,dataset,source_split,role,base_video_id,source_group_id,source_video_id,target_video_id,study_label,manipulation,relative_source_path,source_label
ucf_method,FF-F2F,train,FaceForensics++,train,fit,655_444,444_655,655,444,1,Face2Face,Face2Face/655_444.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,446_667,446_667,446,667,1,Face2Face,Face2Face/446_667.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,667_446,446_667,667,446,1,Face2Face,Face2Face/667_446.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,450_533,450_533,450,533,1,Face2Face,Face2Face/450_533.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,533_450,450_533,533,450,1,Face2Face,Face2Face/533_450.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,463,463_464,463,,0,,original/463.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,464,463_464,464,,0,,original/464.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,463_464,463_464,463,464,1,Face2Face,Face2Face/463_464.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,464_463,463_464,464,463,1,Face2Face,Face2Face/464_463.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,469_481,469_481,469,481,1,Face2Face,Face2Face/469_481.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,481_469,469_481,481,469,1,Face2Face,Face2Face/481_469.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,477_487,477_487,477,487,1,Face2Face,Face2Face/477_487.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,487_477,477_487,487,477,1,Face2Face,Face2Face/487_477.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,478_506,478_506,478,506,1,Face2Face,Face2Face/478_506.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,506_478,478_506,506,478,1,Face2Face,Face2Face/506_478.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,486,486_680,486,,0,,original/486.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,680,486_680,680,,0,,original/680.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,486_680,486_680,486,680,1,Face2Face,Face2Face/486_680.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,680_486,486_680,680,486,1,Face2Face,Face2Face/680_486.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,490_534,490_534,490,534,1,Face2Face,Face2Face/490_534.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,534_490,490_534,534,490,1,Face2Face,Face2Face/534_490.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,495_512,495_512,495,512,1,Face2Face,Face2Face/495_512.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,512_495,495_512,512,495,1,Face2Face,Face2Face/512_495.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,499_539,499_539,499,539,1,Face2Face,Face2Face/499_539.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,539_499,499_539,539,499,1,Face2Face,Face2Face/539_499.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,500,500_592,500,,0,,original/500.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,592,500_592,592,,0,,original/592.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,500_592,500_592,500,592,1,Face2Face,Face2Face/500_592.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,592_500,500_592,592,500,1,Face2Face,Face2Face/592_500.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,505_600,505_600,505,600,1,Face2Face,Face2Face/505_600.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,600_505,505_600,600,505,1,Face2Face,Face2Face/600_505.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,508_831,508_831,508,831,1,Face2Face,Face2Face/508_831.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,831_508,508_831,831,508,1,Face2Face,Face2Face/831_508.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,509_525,509_525,509,525,1,Face2Face,Face2Face/509_525.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,525_509,509_525,525,509,1,Face2Face,Face2Face/525_509.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,510,510_528,510,,0,,original/510.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,528,510_528,528,,0,,original/528.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,510_528,510_528,510,528,1,Face2Face,Face2Face/510_528.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,528_510,510_528,528,510,1,Face2Face,Face2Face/528_510.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,515_519,515_519,515,519,1,Face2Face,Face2Face/515_519.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,519_515,515_519,519,515,1,Face2Face,Face2Face/519_515.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,516_555,516_555,516,555,1,Face2Face,Face2Face/516_555.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,555_516,516_555,555,516,1,Face2Face,Face2Face/555_516.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,520_542,520_542,520,542,1,Face2Face,Face2Face/520_542.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,542_520,520_542,542,520,1,Face2Face,Face2Face/542_520.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,524,524_580,524,,0,,original/524.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,580,524_580,580,,0,,original/580.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,524_580,524_580,524,580,1,Face2Face,Face2Face/524_580.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,580_524,524_580,580,524,1,Face2Face,Face2Face/580_524.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,530_594,530_594,530,594,1,Face2Face,Face2Face/530_594.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,594_530,530_594,594,530,1,Face2Face,Face2Face/594_530.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,531_549,531_549,531,549,1,Face2Face,Face2Face/531_549.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,549_531,531_549,549,531,1,Face2Face,Face2Face/549_531.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,532_544,532_544,532,544,1,Face2Face,Face2Face/532_544.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,544_532,532_544,544,532,1,Face2Face,Face2Face/544_532.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,536,536_540,536,,0,,original/536.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,540,536_540,540,,0,,original/540.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,536_540,536_540,536,540,1,Face2Face,Face2Face/536_540.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,540_536,536_540,540,536,1,Face2Face,Face2Face/540_536.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,537_563,537_563,537,563,1,Face2Face,Face2Face/537_563.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,563_537,537_563,563,537,1,Face2Face,Face2Face/563_537.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,543_559,543_559,543,559,1,Face2Face,Face2Face/543_559.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,559_543,543_559,559,543,1,Face2Face,Face2Face/559_543.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,547_574,547_574,547,574,1,Face2Face,Face2Face/547_574.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,574_547,547_574,574,547,1,Face2Face,Face2Face/574_547.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,551,551_631,551,,0,,original/551.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,631,551_631,631,,0,,original/631.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,551_631,551_631,551,631,1,Face2Face,Face2Face/551_631.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,631_551,551_631,631,551,1,Face2Face,Face2Face/631_551.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,554_572,554_572,554,572,1,Face2Face,Face2Face/554_572.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,572_554,554_572,572,554,1,Face2Face,Face2Face/572_554.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,556_588,556_588,556,588,1,Face2Face,Face2Face/556_588.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,588_556,556_588,588,556,1,Face2Face,Face2Face/588_556.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,561_998,561_998,561,998,1,Face2Face,Face2Face/561_998.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,998_561,561_998,998,561,1,Face2Face,Face2Face/998_561.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,562,562_626,562,,0,,original/562.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,626,562_626,626,,0,,original/626.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,562_626,562_626,562,626,1,Face2Face,Face2Face/562_626.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,626_562,562_626,626,562,1,Face2Face,Face2Face/626_562.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,573_757,573_757,573,757,1,Face2Face,Face2Face/573_757.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,757_573,573_757,757,573,1,Face2Face,Face2Face/757_573.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,575_603,575_603,575,603,1,Face2Face,Face2Face/575_603.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,603_575,575_603,603,575,1,Face2Face,Face2Face/603_575.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,577_593,577_593,577,593,1,Face2Face,Face2Face/577_593.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,593_577,577_593,593,577,1,Face2Face,Face2Face/593_577.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,578,578_636,578,,0,,original/578.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,636,578_636,636,,0,,original/636.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,578_636,578_636,578,636,1,Face2Face,Face2Face/578_636.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,636_578,578_636,636,578,1,Face2Face,Face2Face/636_578.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,591_605,591_605,591,605,1,Face2Face,Face2Face/591_605.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,605_591,591_605,605,591,1,Face2Face,Face2Face/605_591.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,596_609,596_609,596,609,1,Face2Face,Face2Face/596_609.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,609_596,596_609,609,596,1,Face2Face,Face2Face/609_596.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,601_653,601_653,601,653,1,Face2Face,Face2Face/601_653.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,653_601,601_653,653,601,1,Face2Face,Face2Face/653_601.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,604,604_703,604,,0,,original/604.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,703,604_703,703,,0,,original/703.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,604_703,604_703,604,703,1,Face2Face,Face2Face/604_703.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,703_604,604_703,703,604,1,Face2Face,Face2Face/703_604.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,611_760,611_760,611,760,1,Face2Face,Face2Face/611_760.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,760_611,611_760,760,611,1,Face2Face,Face2Face/760_611.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,613_685,613_685,613,685,1,Face2Face,Face2Face/613_685.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,685_613,613_685,685,613,1,Face2Face,Face2Face/685_613.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,614_616,614_616,614,616,1,Face2Face,Face2Face/614_616.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,616_614,614_616,616,614,1,Face2Face,Face2Face/616_614.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,615,615_687,615,,0,,original/615.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,687,615_687,687,,0,,original/687.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,615_687,615_687,615,687,1,Face2Face,Face2Face/615_687.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,687_615,615_687,687,615,1,Face2Face,Face2Face/687_615.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,618_629,618_629,618,629,1,Face2Face,Face2Face/618_629.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,629_618,618_629,629,618,1,Face2Face,Face2Face/629_618.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,619_620,619_620,619,620,1,Face2Face,Face2Face/619_620.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,620_619,619_620,620,619,1,Face2Face,Face2Face/620_619.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,627_658,627_658,627,658,1,Face2Face,Face2Face/627_658.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,658_627,627_658,658,627,1,Face2Face,Face2Face/658_627.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,635,635_642,635,,0,,original/635.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,642,635_642,642,,0,,original/642.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,635_642,635_642,635,642,1,Face2Face,Face2Face/635_642.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,642_635,635_642,642,635,1,Face2Face,Face2Face/642_635.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,639_841,639_841,639,841,1,Face2Face,Face2Face/639_841.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,841_639,639_841,841,639,1,Face2Face,Face2Face/841_639.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,641_662,641_662,641,662,1,Face2Face,Face2Face/641_662.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,662_641,641_662,662,641,1,Face2Face,Face2Face/662_641.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,643_646,643_646,643,646,1,Face2Face,Face2Face/643_646.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,646_643,643_646,646,643,1,Face2Face,Face2Face/646_643.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,644,644_657,644,,0,,original/644.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,657,644_657,657,,0,,original/657.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,644_657,644_657,644,657,1,Face2Face,Face2Face/644_657.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,657_644,644_657,657,644,1,Face2Face,Face2Face/657_644.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,645_688,645_688,645,688,1,Face2Face,Face2Face/645_688.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,688_645,645_688,688,645,1,Face2Face,Face2Face/688_645.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,648_654,648_654,648,654,1,Face2Face,Face2Face/648_654.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,654_648,648_654,654,648,1,Face2Face,Face2Face/654_648.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,652_773,652_773,652,773,1,Face2Face,Face2Face/652_773.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,773_652,652_773,773,652,1,Face2Face,Face2Face/773_652.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,659,659_749,659,,0,,original/659.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,749,659_749,749,,0,,original/749.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,659_749,659_749,659,749,1,Face2Face,Face2Face/659_749.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,749_659,659_749,749,659,1,Face2Face,Face2Face/749_659.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,665_679,665_679,665,679,1,Face2Face,Face2Face/665_679.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,679_665,665_679,679,665,1,Face2Face,Face2Face/679_665.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,673_728,673_728,673,728,1,Face2Face,Face2Face/673_728.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,728_673,673_728,728,673,1,Face2Face,Face2Face/728_673.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,676_776,676_776,676,776,1,Face2Face,Face2Face/676_776.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,776_676,676_776,776,676,1,Face2Face,Face2Face/776_676.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,681,681_711,681,,0,,original/681.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,711,681_711,711,,0,,original/711.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,681_711,681_711,681,711,1,Face2Face,Face2Face/681_711.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,711_681,681_711,711,681,1,Face2Face,Face2Face/711_681.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,684_717,684_717,684,717,1,Face2Face,Face2Face/684_717.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,717_684,684_717,717,684,1,Face2Face,Face2Face/717_684.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,686_696,686_696,686,696,1,Face2Face,Face2Face/686_696.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,696_686,686_696,696,686,1,Face2Face,Face2Face/696_686.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,689_690,689_690,689,690,1,Face2Face,Face2Face/689_690.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,690_689,689_690,690,689,1,Face2Face,Face2Face/690_689.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,693,693_698,693,,0,,original/693.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,698,693_698,698,,0,,original/698.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,693_698,693_698,693,698,1,Face2Face,Face2Face/693_698.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,698_693,693_698,698,693,1,Face2Face,Face2Face/698_693.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,694_767,694_767,694,767,1,Face2Face,Face2Face/694_767.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,767_694,694_767,767,694,1,Face2Face,Face2Face/767_694.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,699_734,699_734,699,734,1,Face2Face,Face2Face/699_734.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,734_699,699_734,734,699,1,Face2Face,Face2Face/734_699.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,700_813,700_813,700,813,1,Face2Face,Face2Face/700_813.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,813_700,700_813,813,700,1,Face2Face,Face2Face/813_700.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,704,704_723,704,,0,,original/704.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,723,704_723,723,,0,,original/723.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,704_723,704_723,704,723,1,Face2Face,Face2Face/704_723.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,723_704,704_723,723,704,1,Face2Face,Face2Face/723_704.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,708_772,708_772,708,772,1,Face2Face,Face2Face/708_772.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,772_708,708_772,772,708,1,Face2Face,Face2Face/772_708.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,710_788,710_788,710,788,1,Face2Face,Face2Face/710_788.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,788_710,710_788,788,710,1,Face2Face,Face2Face/788_710.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,713_726,713_726,713,726,1,Face2Face,Face2Face/713_726.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,726_713,713_726,726,713,1,Face2Face,Face2Face/726_713.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,715,715_721,715,,0,,original/715.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,721,715_721,721,,0,,original/721.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,715_721,715_721,715,721,1,Face2Face,Face2Face/715_721.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,721_715,715_721,721,715,1,Face2Face,Face2Face/721_715.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,718_972,718_972,718,972,1,Face2Face,Face2Face/718_972.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,972_718,718_972,972,718,1,Face2Face,Face2Face/972_718.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,719_737,719_737,719,737,1,Face2Face,Face2Face/719_737.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,737_719,719_737,737,719,1,Face2Face,Face2Face/737_719.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,730_815,730_815,730,815,1,Face2Face,Face2Face/730_815.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,815_730,730_815,815,730,1,Face2Face,Face2Face/815_730.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,735,735_774,735,,0,,original/735.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,774,735_774,774,,0,,original/774.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,735_774,735_774,735,774,1,Face2Face,Face2Face/735_774.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,774_735,735_774,774,735,1,Face2Face,Face2Face/774_735.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,736_785,736_785,736,785,1,Face2Face,Face2Face/736_785.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,785_736,736_785,785,736,1,Face2Face,Face2Face/785_736.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,738_804,738_804,738,804,1,Face2Face,Face2Face/738_804.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,804_738,738_804,804,738,1,Face2Face,Face2Face/804_738.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,740_796,740_796,740,796,1,Face2Face,Face2Face/740_796.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,796_740,740_796,796,740,1,Face2Face,Face2Face/796_740.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,743,743_750,743,,0,,original/743.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,750,743_750,750,,0,,original/750.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,743_750,743_750,743,750,1,Face2Face,Face2Face/743_750.mp4,
ucf_method,FF-F2F,train,FaceForensics++,train,fit,750_743,743_750,750,743,1,Face2Face,Face2Face/750_743.mp4,
